ticker,publishedAt,headline,summary,source,category
GOOGL,2026-09-24 12:52:04,AI Data Center Boom Faces This 'Fundamental Trade-off' With China,"Nobody's spending on data centers like the U.S., propelled by the belief that AI is an existential, winner-takes-all sprint. But America's contentious, trillion-dollar artificial intelligence infrastructure push relies on components and materials from its no. 1 rival: China. When it comes to rare-earths coatings for chip gear and gas turbines, or optical transceivers that link servers, or a long list...",Yahoo,company
META,2026-09-24 12:52:04,AI Data Center Boom Faces This 'Fundamental Trade-off' With China,"Nobody's spending on data centers like the U.S., propelled by the belief that AI is an existential, winner-takes-all sprint. But America's contentious, trillion-dollar artificial intelligence infrastructure push relies on components and materials from its no. 1 rival: China. When it comes to rare-earths coatings for chip gear and gas turbines, or optical transceivers that link servers, or a long list...",Yahoo,company
AMZN,2026-09-24 12:52:04,AI Data Center Boom Faces This 'Fundamental Trade-off' With China,"Nobody's spending on data centers like the U.S., propelled by the belief that AI is an existential, winner-takes-all sprint. But America's contentious, trillion-dollar artificial intelligence infrastructure push relies on components and materials from its no. 1 rival: China. When it comes to rare-earths coatings for chip gear and gas turbines, or optical transceivers that link servers, or a long list...",Yahoo,company
META,2026-09-24 12:52:26,Sandisk: Market Is Still Undervaluing The AI Supercycle Upside,"Keep Sandisk Corporation rated Buy: earnings growth inflection, AI inferencing upside, HBF flash roadmap, and strong FCF despite NAND pricing. Click for an SNDK stock update.",SeekingAlpha,company
META,2026-09-24 12:54:00,Qualcomm vs. Marvell: Which Underdog AI Chip Stock Has More Upside From Here?,"Qualcomm has more upside because its AI data center push is still underappreciated, while Marvell's AI growth story is already well known.",Yahoo,company
JPM,2026-09-24 12:59:00,Can Private Credit Unlock More Growth for JPMorgan's Card Business?,"JPM is exploring a private-credit ""second-look"" model that could widen card approvals while limiting exposure to higher-risk borrowers.",Yahoo,company
AAPL,2026-09-24 12:59:00,Discern Security Partners with Jamf to Bring AI Asset Discovery to Managed Mac Fleets,"Discern Security, an AI-driven cybersecurity management platform that helps organizations reduce security debt and prove measurable posture improvement using the security tools they already own today, announced its integration with Jamf, the standard for managing and securing Apple devices at work.",Yahoo,company
AMZN,2026-09-24 12:59:37,Microsoft Stock’s Big Test: Delivering on a $678 Billion Backlog,"Microsoft's next phase of growth may depend less on new customers than on serving the ones it has. The stock has run hard, returning 37% over three months against 5.0% for the S&P 500. At a market value of about $3.7 trillion, any new business must be large to move the shares. Will new data center capacity arrive fast enough to serve the demand Microsoft (MSFT) has already won.",Yahoo,company
GOOGL,2026-09-24 12:59:37,Microsoft Stock’s Big Test: Delivering on a $678 Billion Backlog,"Microsoft's next phase of growth may depend less on new customers than on serving the ones it has. The stock has run hard, returning 37% over three months against 5.0% for the S&P 500. At a market value of about $3.7 trillion, any new business must be large to move the shares. Will new data center capacity arrive fast enough to serve the demand Microsoft (MSFT) has already won.",Yahoo,company
AAPL,2026-09-24 12:59:37,Microsoft Stock’s Big Test: Delivering on a $678 Billion Backlog,"Microsoft's next phase of growth may depend less on new customers than on serving the ones it has. The stock has run hard, returning 37% over three months against 5.0% for the S&P 500. At a market value of about $3.7 trillion, any new business must be large to move the shares. Will new data center capacity arrive fast enough to serve the demand Microsoft (MSFT) has already won.",Yahoo,company
MSFT,2026-09-24 12:59:37,Microsoft Stock’s Big Test: Delivering on a $678 Billion Backlog,"Microsoft's next phase of growth may depend less on new customers than on serving the ones it has. The stock has run hard, returning 37% over three months against 5.0% for the S&P 500. At a market value of about $3.7 trillion, any new business must be large to move the shares. Will new data center capacity arrive fast enough to serve the demand Microsoft (MSFT) has already won.",Yahoo,company
MSFT,2026-09-24 13:00:00,Michael Burry says $3 trillion in off-balance-sheet AI commitments could blow a hole in Big Tech's revenue,The famed short seller says the companies leading the AI boom are amassing trillions in financial commitments that aren’t reflected in their balance sheets.,Yahoo,company
META,2026-09-24 13:00:00,Michael Burry says $3 trillion in off-balance-sheet AI commitments could blow a hole in Big Tech's revenue,The famed short seller says the companies leading the AI boom are amassing trillions in financial commitments that aren’t reflected in their balance sheets.,Yahoo,company
JNJ,2026-09-24 13:00:00,What J&J’s Spravato patent win could mean for psychedelic drugs,"As more psychedelic drugs move toward market, developers are testing how far patent protection can extend around familiar compounds.",Yahoo,company
GOOGL,2026-09-24 13:00:00,Michael Burry says $3 trillion in off-balance-sheet AI commitments could blow a hole in Big Tech's revenue,The famed short seller says the companies leading the AI boom are amassing trillions in financial commitments that aren’t reflected in their balance sheets.,Yahoo,company
AMZN,2026-09-24 13:00:00,Michael Burry says $3 trillion in off-balance-sheet AI commitments could blow a hole in Big Tech's revenue,The famed short seller says the companies leading the AI boom are amassing trillions in financial commitments that aren’t reflected in their balance sheets.,Yahoo,company
AMZN,2026-09-24 13:00:00,Whole Foods Market Unveils the 2026 Local and Emerging Accelerator Program Early Growth Cohort,"AUSTIN, Texas, September 24, 2026--Whole Foods Market announces 10 brands selected to participate in the Early Growth cohort of the retailer's Local & Emerging Brands Program (LEAP).",Yahoo,company
MSFT,2026-09-24 13:00:00,Dun & Bradstreet Accelerates Credit Analysis by up to 30-40% with New AI-Powered Capabilities,"Dun & Bradstreet today announced the launch of new AI-powered capabilities to help finance teams make faster credit decisions, surface portfolio risks earlier, and optimize growth opportunities.",Yahoo,company
META,2026-09-24 13:03:38,Booking Holdings Stock Drops as Expedia Partners With Meta’s Muse AI Platform,"Key Stats for Booking Holdings StockPrice change for Booking Holdings stock in Last 1 Year: -29%$BKNG Stock Price as of Sep. 23: $15652-Week High: $225$BKNG Stock Price Target: $239What Happened?Booking Holdings (BKNG) stock fell 5% on Wednesday, hitting a session low of $155.",Yahoo,company
MSFT,2026-09-24 13:05:17,"Update: Market Chatter: OpenAI Agent Hacked Government Health Portal, Says Australia Prime Minister","(Clarifies the headline and first paragraph, adds detail and OpenAI's response in the fourth and fi",Yahoo,company
AAPL,2026-09-24 13:07:17,NEAR Crypto Tokenized Stock Launch Puts Distribution Ahead of Scale,"NEAR crypto and Ondo Finance have launched access to tokenized U.S. stocks and ETFs on near.com, opening with 20 assets including Nvidia, Tesla, Apple, Microsoft, Amazon, SPY and QQQ. Eligible users fund their accounts with stablecoins or other supported crypto from more than 30 networks, with NEAR Intents acting as ...",Yahoo,company
AMZN,2026-09-24 13:07:17,NEAR Crypto Tokenized Stock Launch Puts Distribution Ahead of Scale,"NEAR crypto and Ondo Finance have launched access to tokenized U.S. stocks and ETFs on near.com, opening with 20 assets including Nvidia, Tesla, Apple, Microsoft, Amazon, SPY and QQQ. Eligible users fund their accounts with stablecoins or other supported crypto from more than 30 networks, with NEAR Intents acting as ...",Yahoo,company
MSFT,2026-09-24 13:07:17,NEAR Crypto Tokenized Stock Launch Puts Distribution Ahead of Scale,"NEAR crypto and Ondo Finance have launched access to tokenized U.S. stocks and ETFs on near.com, opening with 20 assets including Nvidia, Tesla, Apple, Microsoft, Amazon, SPY and QQQ. Eligible users fund their accounts with stablecoins or other supported crypto from more than 30 networks, with NEAR Intents acting as ...",Yahoo,company
META,2026-09-24 13:08:39,Airbnb Slides to $150 as Wall Street Fears AI Will Skip the Middleman,"Meta launched an AI agent that books travel without a middleman, and the entire online travel sector sold off hard. Whether Airbnb belongs in that selloff depends on a single question about who actually owns the supply.",Yahoo,company
GOOGL,2026-09-24 13:11:00,CRWV's Harell Data Partnership Expands Its AI Training Opportunities,"CoreWeave's Harell Data partnership brings proprietary datasets and AI infrastructure together, opening another potential growth avenue amid fierce cloud competition.",Yahoo,company
MSFT,2026-09-24 13:11:00,CRWV's Harell Data Partnership Expands Its AI Training Opportunities,"CoreWeave's Harell Data partnership brings proprietary datasets and AI infrastructure together, opening another potential growth avenue amid fierce cloud competition.",Yahoo,company
GOOGL,2026-09-24 13:13:26,Why Cathie Wood Is Trimming the World’s Biggest Tech Stock to Bet on a Space Company,ARK Invest just rotated out of the world's most valuable company to load up on a loss-making space startup trading at 58 times sales. The reasoning reveals something important about how ARK thinks the next decade of infrastructure gets built.,Yahoo,company
GOOGL,2026-09-24 13:14:30,Alphabet Or Meta: Whose AI Build Would You Rather Fund?,"If you own Alphabet (GOOGL) or Meta Platforms (META), you own the same idea: AI makes an advertising machine earn more, and both companies are spending heavily on computing capacity. The fork is where the money comes back from. Alphabet already has outside customers under contract through Google Cloud. Alphabet already sells directly to enterprise customers under contract through Google Cloud, whereas Meta is in the earlier stages of commercializing enterprise access to its AI models.",Yahoo,company
MSFT,2026-09-24 13:14:30,Alphabet Or Meta: Whose AI Build Would You Rather Fund?,"If you own Alphabet (GOOGL) or Meta Platforms (META), you own the same idea: AI makes an advertising machine earn more, and both companies are spending heavily on computing capacity. The fork is where the money comes back from. Alphabet already has outside customers under contract through Google Cloud. Alphabet already sells directly to enterprise customers under contract through Google Cloud, whereas Meta is in the earlier stages of commercializing enterprise access to its AI models.",Yahoo,company
META,2026-09-24 13:14:30,Alphabet Or Meta: Whose AI Build Would You Rather Fund?,"If you own Alphabet (GOOGL) or Meta Platforms (META), you own the same idea: AI makes an advertising machine earn more, and both companies are spending heavily on computing capacity. The fork is where the money comes back from. Alphabet already has outside customers under contract through Google Cloud. Alphabet already sells directly to enterprise customers under contract through Google Cloud, whereas Meta is in the earlier stages of commercializing enterprise access to its AI models.",Yahoo,company
AMZN,2026-09-24 13:14:30,Alphabet Or Meta: Whose AI Build Would You Rather Fund?,"If you own Alphabet (GOOGL) or Meta Platforms (META), you own the same idea: AI makes an advertising machine earn more, and both companies are spending heavily on computing capacity. The fork is where the money comes back from. Alphabet already has outside customers under contract through Google Cloud. Alphabet already sells directly to enterprise customers under contract through Google Cloud, whereas Meta is in the earlier stages of commercializing enterprise access to its AI models.",Yahoo,company
MSFT,2026-09-24 13:19:00,Parloa to Unveil What's Next in Agentic Customer Experience at WAVE 2026 Berlin,"Parloa, the leading agentic CX company for enterprise customer service, today announced new details for WAVE 2026, its flagship AI and customer experience conference taking place October 7-8, 2026 at Wilhelm Studios in Berlin.",Yahoo,company
XOM,2026-09-24 13:25:18,Caterpillar or Exxon: Which Dividend Has More Room to Grow?,"Caterpillar just hit $20 billion in quarterly sales for the first time ever, while Exxon pumped out $23.6 billion in operating cash flow. Both companies raised their dividends, but their very different balance sheets tell a story about which payout has genuine room to run.",Yahoo,company
META,2026-09-24 13:29:55,"METU: Even As A Meta Bull, I'm Staying Away From This 2X ETF","Despite bullishness on Meta, the Direxion Daily META Bull 2X ETF is rated a Hold due to structural risks. Click to read more about METU.",SeekingAlpha,company
AAPL,2026-09-24 13:30:08,"Bentley debuts its first electric car. Starting price: $250,000.","The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian discuss Bentley (VWAGY) debuting its first electric car, the Torcal, an SUV with an estimated starting price of $250,000.",Yahoo,company
GOOGL,2026-09-24 13:30:50,Prediction: Arm Is Our Top Pick With 83% Upside Driven by Data Center Royalty Boom,"Arm's IP now sits inside the AI hardware powering every major hyperscaler, yet the market may still be treating it like a chip company from the smartphone era. Here is why that disconnect creates one of the more compelling setups in semiconductors right now.",Yahoo,company
META,2026-09-24 13:32:01,"S&P 500 Erases Losses as US, Iran Reportedly Discuss Hormuz Deal: Stock Market Today",Stocks pared a sharp morning selloff after sources said US and Iranian negotiators are discussing a phased deal to reopen the Strait of Hormuz.,Benzinga,company
AAPL,2026-09-24 13:35:10,10 Information Technology Stocks Whale Activity In Today’s Session,"This whale alert can help traders discover the next big trading opportunities.
Whales are entities with large sums of money and we track their transactions here at Benzinga on our options activity scanner.
Traders will",Benzinga,company
AMZN,2026-09-24 13:35:10,8 Consumer Discretionary Stocks With Whale Alerts In Today’s Session,"This whale alert can help traders discover the next big trading opportunities.
Whales are entities with large sums of money and we track their transactions here at Benzinga on our options activity scanner.
Traders often",Benzinga,company
AMZN,2026-09-24 13:37:00,Will Amazon's Agentic AI Strategy Unlock Big Upside for the Stock Now?,"AMZN is expanding agentic AI across seller tools, advertising and AWS, but heavy AI spending raises questions about when monetization will catch up.",Yahoo,company
MSFT,2026-09-24 13:37:44,Nvidia leads tech stocks lower as Treasury yields surge: AlphaCheck,Here's a check of the markets in the first few minutes of trading.,Yahoo,company
AMZN,2026-09-24 13:37:44,Nvidia leads tech stocks lower as Treasury yields surge: AlphaCheck,Here's a check of the markets in the first few minutes of trading.,Yahoo,company
META,2026-09-24 13:40:30,'Muse over Metaverse is a good thing for Meta investors': A look at the new product lineup,"Meta (META) unveiled several new products at its Meta Connect event on Wednesday, including a handheld Muse AI agent device, virtual reality (VR) glasses, and more. The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian discuss more in the video above.",Yahoo,company
AAPL,2026-09-24 13:40:30,'Muse over Metaverse is a good thing for Meta investors': A look at the new product lineup,"Meta (META) unveiled several new products at its Meta Connect event on Wednesday, including a handheld Muse AI agent device, virtual reality (VR) glasses, and more. The 8:30 Hosts Julie Hyman, Jake Conley, and Pras Subramanian discuss more in the video above.",Yahoo,company
AMZN,2026-09-24 13:44:57,Stock Market Today: Dow Falls On High Treasury Yields; Jobless Claims Come In Below Forecasts (Live Coverage),Stock Market Today: The Dow Jones index drops Thursday on rising Treasury yields. Nvidia stock extends its losses in premarket trading.,Yahoo,company
META,2026-09-24 13:45:00,"Barron's 400 ETF (BFOR) Adds Energy and Materials, Reduces Utilities and Consumer Discretionary in Fall Rebalance","DENVER, September 24, 2026--The Barron’s 400 ETF (NYSE Arca: BFOR, the ""Fund""), a smart beta exchange-traded fund, has completed its semi-annual rebalance following the reconstitution and equal weighting of its underlying benchmark, the Barron’s 400 Index (B400, the ""Index""). The rebalance, effective September 18, 2026, replaced 191 of the Index's 400 constituents based on a decline in their fundamentals-based scores from the Index's last rebalance in March 2026. This represents a turnover rate",Yahoo,company
AMZN,2026-09-24 13:45:00,"Barron's 400 ETF (BFOR) Adds Energy and Materials, Reduces Utilities and Consumer Discretionary in Fall Rebalance","DENVER, September 24, 2026--The Barron’s 400 ETF (NYSE Arca: BFOR, the ""Fund""), a smart beta exchange-traded fund, has completed its semi-annual rebalance following the reconstitution and equal weighting of its underlying benchmark, the Barron’s 400 Index (B400, the ""Index""). The rebalance, effective September 18, 2026, replaced 191 of the Index's 400 constituents based on a decline in their fundamentals-based scores from the Index's last rebalance in March 2026. This represents a turnover rate",Yahoo,company
META,2026-09-24 13:54:01,Meta's Mark Zuckerberg is in 'founder mode': Adviser and former longtime top exec,Zuck is having his latest Steve Jobs-like moment.,Yahoo,company
META,2026-09-24 13:55:59,Meta: Muse Is A Compute Giveaway; Don't Take The Bait,"Meta Platforms surged 33% on Muse, but this analysis says the rally is overdone, warns on margins and growth, and reiterates Sell. Click for this META update.",SeekingAlpha,company
META,2026-09-24 13:56:12,Meta’s new Tamagotchi-style ‘Charm’ can run your life for you – from a keychain,"Meta is making a Tamagotchi-style device that can run your life for you, chief executive Mark Zuckerberg has announced.  The device, called the Muse Charm, is a small gadget that can be worn on a string and used to speak to Meta’s newly viral AI agent.  Muse was launched in early September and Meta has pushed it as a way of letting artificial intelligence run people’s lives – booking appointments, writing emails and buying things on their behalf.",Yahoo,company
GOOGL,2026-09-24 13:56:12,Meta’s new Tamagotchi-style ‘Charm’ can run your life for you – from a keychain,"Meta is making a Tamagotchi-style device that can run your life for you, chief executive Mark Zuckerberg has announced.  The device, called the Muse Charm, is a small gadget that can be worn on a string and used to speak to Meta’s newly viral AI agent.  Muse was launched in early September and Meta has pushed it as a way of letting artificial intelligence run people’s lives – booking appointments, writing emails and buying things on their behalf.",Yahoo,company
AAPL,2026-09-24 13:56:12,Meta’s new Tamagotchi-style ‘Charm’ can run your life for you – from a keychain,"Meta is making a Tamagotchi-style device that can run your life for you, chief executive Mark Zuckerberg has announced.  The device, called the Muse Charm, is a small gadget that can be worn on a string and used to speak to Meta’s newly viral AI agent.  Muse was launched in early September and Meta has pushed it as a way of letting artificial intelligence run people’s lives – booking appointments, writing emails and buying things on their behalf.",Yahoo,company
META,2026-09-24 13:59:00,"Oracle, Meta, Everpure, MGM, BlackBerry, TD Synnex, and More Stocks That Explain Today’s Market","Oracle is tumbling. It sent a force majeure notice to the developer of the Project Jupiter campus, its data center project in New Mexico.",Yahoo,company
AAPL,2026-09-24 14:00:39,Apple Price Prediction: Why Our Target Sits Above Wall Street’s,"Wall Street has already written Apple off as a stock with nowhere left to go, but a fresh look at the numbers tells a very different story about where shares could head over the next 12 months.",Yahoo,company
MSFT,2026-09-24 14:00:39,Apple Price Prediction: Why Our Target Sits Above Wall Street’s,"Wall Street has already written Apple off as a stock with nowhere left to go, but a fresh look at the numbers tells a very different story about where shares could head over the next 12 months.",Yahoo,company
GOOGL,2026-09-24 14:00:39,Apple Price Prediction: Why Our Target Sits Above Wall Street’s,"Wall Street has already written Apple off as a stock with nowhere left to go, but a fresh look at the numbers tells a very different story about where shares could head over the next 12 months.",Yahoo,company
META,2026-09-24 14:01:22,Mark Zuckerberg is entering his founder mode,Yahoo Finance Executive Editor Brian Sozzi looks at Meta (META) CEO Mark Zuckerberg's big bet on AI and Muse and whether he has ascended to a new level in his leadership of the company.,Yahoo,company
MSFT,2026-09-24 14:04:59,8 Of 11 Sectors Fall In Thursday Trading As Leaders Split,"Three sectors are higher and eight are lower in Thursday’s regular session, with growth, cyclical and defensive sectors each represented among the top three. The leaders are separated rather than",Benzinga,company
JNJ,2026-09-24 14:04:59,8 Of 11 Sectors Fall In Thursday Trading As Leaders Split,"Three sectors are higher and eight are lower in Thursday’s regular session, with growth, cyclical and defensive sectors each represented among the top three. The leaders are separated rather than",Benzinga,company
META,2026-09-24 14:04:59,8 Of 11 Sectors Fall In Thursday Trading As Leaders Split,"Three sectors are higher and eight are lower in Thursday’s regular session, with growth, cyclical and defensive sectors each represented among the top three. The leaders are separated rather than",Benzinga,company
XOM,2026-09-24 14:04:59,8 Of 11 Sectors Fall In Thursday Trading As Leaders Split,"Three sectors are higher and eight are lower in Thursday’s regular session, with growth, cyclical and defensive sectors each represented among the top three. The leaders are separated rather than",Benzinga,company
GOOGL,2026-09-24 14:04:59,8 Of 11 Sectors Fall In Thursday Trading As Leaders Split,"Three sectors are higher and eight are lower in Thursday’s regular session, with growth, cyclical and defensive sectors each represented among the top three. The leaders are separated rather than",Benzinga,company
AAPL,2026-09-24 14:05:05,Qualcomm or Cisco: One Dividend Will Outpace the Other From Here,"Qualcomm and Cisco both raise their dividends every year and both are racing into AI infrastructure, but their capital allocation priorities point in completely different directions for a retiree who needs the income to be reliable.",Yahoo,company
AAPL,2026-09-24 14:06:00,"Smartphone Li-Ion Battery Market Report 2026-2031 | Fast Charging, Premium Devices and Supply Chain Shifts Unlock New Opportunities","Demand is shifting to high-density silicon-anode, fast-charging pouch cells for AI and foldable phones, while supply-chain localization and greener, repairable designs create opportunitiesDublin, Sept. 24, 2026 (GLOBE NEWSWIRE) -- ""Smartphone Li-Ion Battery Market Outlook 2026-2031: Trends, Supply Chain, and Key Players Analysis"" has been added to ResearchAndMarkets.com's offering. The global smartphone lithium-ion battery market is entering a period of steady value growth as device manufacturer",Yahoo,company
META,2026-09-24 14:07:02,Fastly’s 14% AI spike was a mirage; Here’s the edge stock Citi says you should own,"Investing.com -- Fastly (NYSE: FSLY) saw its stock drop 9% on Thursday, wiping out some of the 14% surge it enjoyed on Wednesday. The earlier spike was fueled by new data showing Fastly plays a major role in powering Meta’s new AI assistant, Muse. However, Citi analyst Fatima Boolani isn’t buying the hype and remains neutral on the stock.",Yahoo,company
AAPL,2026-09-24 14:08:32,Qualcomm Renews Global Apple Patent License — Extends Key Licensing Relationship Into 2027,The renewal with Apple comes as Qualcomm expands its latest Snapdragon lineup around agentic AI and lands its new Reality Elite processor in Meta’s upcoming VR glasses.,Yahoo,company
META,2026-09-24 14:08:32,Qualcomm Renews Global Apple Patent License — Extends Key Licensing Relationship Into 2027,The renewal with Apple comes as Qualcomm expands its latest Snapdragon lineup around agentic AI and lands its new Reality Elite processor in Meta’s upcoming VR glasses.,Yahoo,company
GOOGL,2026-09-24 14:08:59,Lowe's launches drone delivery pilot with DoorDash and Wing,The home improvement retailer says orders of roughly 2.5 pounds can reach eligible customers near a Charlotte-area store in as fast as 20 minutes,Yahoo,company
JPM,2026-09-24 14:15:00,Can JPM's Thunes Partnership Accelerate Cross-Border Payments Growth?,"JPMorgan expands cross-border payment reach with Thunes, targeting faster payouts across 100+ corridors and broader access to local payment methods.",Yahoo,company
META,2026-09-24 14:21:27,"Raymond James Maintains Strong Buy on Meta Platforms, Raises Price Target to $860",Raymond James  analyst Josh Beck   maintains Meta Platforms (NASDAQ:META) with a Strong Buy and raises the price target from $650 to $860.,Benzinga,company
MSFT,2026-09-24 14:22:47,"'Microsoft's CEO is putting Brad Smith in charge of communications, memo shows' - Business Insider",https://www.businessinsider.com/microsoft-memo-satya-nadella-new-comms-plan-brad-smith-2026-9,Benzinga,company
AMZN,2026-09-24 14:24:24,Amazon building $100 million robotics plant in Indiana,"The 585,000-square-foot facility will create 300 jobs averaging nearly $100,000 a year and is expected to open by 2028",Yahoo,company
GOOGL,2026-09-24 14:26:16,Why Is AST SpaceMobile Stock Surging on Thursday?,"AST SpaceMobile stock rises as Google announces Project Suncatcher, while renewed speculation about a potential Meta partnership gains attention.",Benzinga,company
META,2026-09-24 14:26:16,Why Is AST SpaceMobile Stock Surging on Thursday?,"AST SpaceMobile stock rises as Google announces Project Suncatcher, while renewed speculation about a potential Meta partnership gains attention.",Benzinga,company
MSFT,2026-09-24 14:30:00,NOW Expands Legacy Replacement Push With AI Platform: What's Ahead?,"ServiceNow is gaining traction, replacing legacy CRM and workflow tools as AI automation boosts expansion across enterprise workflows and drives customer growth.",Yahoo,company
AMZN,2026-09-24 14:30:32,Amazon Stock Could Have Another Big Run Ahead. Here’s My 2027 Price Prediction,"AWS is booming, custom silicon is fully subscribed, and Wall Street has loaded up on buy ratings, but the real question is whether Amazon can clear a target that even the bulls have not fully priced in.",Yahoo,company
AAPL,2026-09-24 14:32:59,The 8:30: The stories driving markets September 24,"Yahoo Finance's Julie Hyman, Jake Conley, and Pras Subramanian break down the biggest market and business stories driving the day's conversation. From the latest moves in stocks and bonds to key corporate news and economic developments, the 8:30 panel delivers the essential headlines and market context you need to start your day informed.",Yahoo,company
AMZN,2026-09-24 14:36:23,Amazon Bets $3 Billion to Catch Up in India's Quick Commerce,"Amazon holds just 6.2% of a market led by Blinkit, Swiggy and Zepto",Yahoo,company
PG,2026-09-24 14:40:58,"Procter & Gamble (PG): Buy, Sell, or Hold Post Q2 Earnings?","Procter & Gamble currently trades at $147.39 per share and has shown little upside over the past six months, posting a middling return of 3%. The stock also fell short of the S&P 500’s 18.4% gain during that period.",Yahoo,company
MSFT,2026-09-24 14:43:25,Lovable’s annualized revenue crosses $600M as vibe coding takes off,Lovable co-founder Fabian Hedin said that apps created on the platform are getting nearly a billion monthly views each month.,Yahoo,company
JNJ,2026-09-24 14:45:00,Pfizer or AbbVie: Which Big Pharma Stock Is the Better Pick?,"AbbVie and Pfizer are reshaping their growth strategies as new drugs, acquisitions, pipelines and patent challenges shape their outlooks.",Yahoo,company
AMZN,2026-09-24 14:48:00,Amazon vs. Meta: Which AI Stock Enjoys an Edge Right Now?,"Amazon's full-stack AI strategy drives AWS, chips, retail and ad growth, while Meta faces rising costs and legal uncertainties.",Yahoo,company
META,2026-09-24 14:48:45,Welcome to the age of listening devices,"Devices that can listen and record us are becoming more popular, raising privacy concerns.",Yahoo,company
AMZN,2026-09-24 14:48:45,Welcome to the age of listening devices,"Devices that can listen and record us are becoming more popular, raising privacy concerns.",Yahoo,company
AAPL,2026-09-24 14:48:45,Welcome to the age of listening devices,"Devices that can listen and record us are becoming more popular, raising privacy concerns.",Yahoo,company
META,2026-09-24 14:50:08,"Meta Platforms Rolls Out Horizon Create, Horizon Studio",https://developers.meta.com/blog/meta-connect-recap-horizon-create-and-horizon-studio/,Benzinga,company
GOOGL,2026-09-24 14:53:47,4 Utility Stocks With Reliable Dividends and a Massive New Growth Engine,"Data centers are quietly reshaping which utility stocks deserve a spot in an income portfolio, and four regulated electric companies just locked in contracts that could rewrite their dividend growth stories for the next decade.",Yahoo,company
META,2026-09-24 14:54:55,Meta launches camera-free AI glasses after ‘pervert’ backlash,Meta is launching a new camera-free version of its smart glasses following concerns that they are being used to film women and girls without their consent.,Yahoo,company
META,2026-09-24 14:57:00,Forget Doomsday: These 4 Real-World Risks Could Derail the AI Stock Rally,"To state the obvious, the trillion-dollar, or near-trillion-dollar, valuations of  SpaceX  Anthropic, and OpenAI aren’t built on current sales or earnings.  Demand for AI applications and agents needs to grow—fast—or else the entire  has a problem.  Shortly after its initial public offering, SpaceX stock traded for about 900 times its estimated 2027 earnings, according to FactSet.",Yahoo,company
META,2026-09-24 15:00:00,"Mark Zuckerberg's new era, plus BlackRock's Rick Rieder weighs in on bond market","Yahoo Finance Executive Editor Brian Sozzi breaks down the latest market movers and the day's biggest stories, while also sitting down with BlackRock's Rick Rieder to discuss the state of the bond market amid the latest sell-off.",Yahoo,company
META,2026-09-24 15:00:00,Trebellar Raises $18M Series A to Bring AI to Corporate Real Estate Management,"SAN FRANCISCO, September 24, 2026--Trebellar, a company building AI-native decision making for corporate real estate management, today announced $18 million in Series A funding led by Blossom Capital, with participation from Haystack, Alt Capital, 1Flourish, and Bynd. The investment reflects growing enterprise demand and investor confidence that corporate real estate, one of the last major back-office functions without dedicated software, is the next to modernize.",Yahoo,company
GOOGL,2026-09-24 15:00:37,Meta Just Blew Past Wall Street’s $750 Target. Where Does It Go Now?,"Meta just shattered Wall Street's consensus price target on the back of a 37% monthly surge, but with free cash flow collapsing 91% and capex ballooning toward $145 billion, the real debate is whether the AI spending spree pays off before it breaks the stock.",Yahoo,company
META,2026-09-24 15:00:37,Meta Just Blew Past Wall Street’s $750 Target. Where Does It Go Now?,"Meta just shattered Wall Street's consensus price target on the back of a 37% monthly surge, but with free cash flow collapsing 91% and capex ballooning toward $145 billion, the real debate is whether the AI spending spree pays off before it breaks the stock.",Yahoo,company
GOOGL,2026-09-24 15:01:00,Fervo Energy Stock Rises. The Google Partner Hits a Geothermal Milestone.,Fervo Energy stock rises after the company’s geothermal development delivers power to the gid for the first time.,Yahoo,company
NVDA,2026-09-24 15:01:00,Fervo Energy Stock Rises. The Google Partner Hits a Geothermal Milestone.,Fervo Energy stock rises after the company’s geothermal development delivers power to the gid for the first time.,Yahoo,company
GOOGL,2026-09-24 15:03:41,NVIDIA Is Buying Hugging Face for $13 Billion. Here’s the Strategy Behind It,Key Stats for NVIDIA StockCurrent Price: $225. 51Target Price (Mid): ~$660Street Target: ~$328Potential Total Return: ~193%Annualized IRR: ~28% / yearWhat Happened?NVIDIA (NVDA) is paying nearly $13 billion for a company with about $150 million in revenue.,Yahoo,company
META,2026-09-24 15:03:41,NVIDIA Is Buying Hugging Face for $13 Billion. Here’s the Strategy Behind It,Key Stats for NVIDIA StockCurrent Price: $225. 51Target Price (Mid): ~$660Street Target: ~$328Potential Total Return: ~193%Annualized IRR: ~28% / yearWhat Happened?NVIDIA (NVDA) is paying nearly $13 billion for a company with about $150 million in revenue.,Yahoo,company
NVDA,2026-09-24 15:03:41,NVIDIA Is Buying Hugging Face for $13 Billion. Here’s the Strategy Behind It,Key Stats for NVIDIA StockCurrent Price: $225. 51Target Price (Mid): ~$660Street Target: ~$328Potential Total Return: ~193%Annualized IRR: ~28% / yearWhat Happened?NVIDIA (NVDA) is paying nearly $13 billion for a company with about $150 million in revenue.,Yahoo,company
AMZN,2026-09-24 15:03:41,NVIDIA Is Buying Hugging Face for $13 Billion. Here’s the Strategy Behind It,Key Stats for NVIDIA StockCurrent Price: $225. 51Target Price (Mid): ~$660Street Target: ~$328Potential Total Return: ~193%Annualized IRR: ~28% / yearWhat Happened?NVIDIA (NVDA) is paying nearly $13 billion for a company with about $150 million in revenue.,Yahoo,company
